radius,rest_mass_density,gravitational_mass,pressure,energy_density
6.124832e+03,3.989069e+15,1.336893e+28,2.061665e+37,1.239453e+37
6.145327e+03,3.989063e+15,1.350351e+28,2.061654e+37,1.239448e+37
6.165891e+03,3.989057e+15,1.363945e+28,2.061643e+37,1.239442e+37
6.186524e+03,3.989051e+15,1.377676e+28,2.061632e+37,1.239437e+37
6.207226e+03,3.989044e+15,1.391545e+28,2.061621e+37,1.239432e+37
6.227997e+03,3.989038e+15,1.405554e+28,2.061610e+37,1.239427e+37
6.248837e+03,3.989031e+15,1.419703e+28,2.061599e+37,1.239421e+37
6.269747e+03,3.989025e+15,1.433996e+28,2.061588e+37,1.239416e+37
6.290727e+03,3.989019e+15,1.448432e+28,2.061577e+37,1.239411e+37
6.311777e+03,3.989012e+15,1.463013e+28,2.061566e+37,1.239405e+37
6.332898e+03,3.989005e+15,1.477741e+28,2.061554e+37,1.239400e+37
6.354089e+03,3.988999e+15,1.492617e+28,2.061543e+37,1.239394e+37
6.375351e+03,3.988992e+15,1.507644e+28,2.061531e+37,1.239389e+37
6.396685e+03,3.988985e+15,1.522821e+28,2.061520e+37,1.239383e+37
6.418090e+03,3.988979e+15,1.538151e+28,2.061508e+37,1.239378e+37
6.439566e+03,3.988972e+15,1.553636e+28,2.061496e+37,1.239372e+37
6.461114e+03,3.988965e+15,1.569276e+28,2.061484e+37,1.239367e+37
6.482734e+03,3.988958e+15,1.585074e+28,2.061473e+37,1.239361e+37
6.504427e+03,3.988951e+15,1.601031e+28,2.061461e+37,1.239355e+37
6.526192e+03,3.988944e+15,1.617149e+28,2.061449e+37,1.239349e+37
6.548030e+03,3.988937e+15,1.633429e+28,2.061436e+37,1.239344e+37
6.569941e+03,3.988930e+15,1.649872e+28,2.061424e+37,1.239338e+37
6.591925e+03,3.988923e+15,1.666481e+28,2.061412e+37,1.239332e+37
6.613983e+03,3.988916e+15,1.683258e+28,2.061399e+37,1.239326e+37
6.636115e+03,3.988909e+15,1.700203e+28,2.061387e+37,1.239320e+37
6.658321e+03,3.988901e+15,1.717319e+28,2.061374e+37,1.239314e+37
6.680601e+03,3.988894e+15,1.734607e+28,2.061362e+37,1.239308e+37
6.702955e+03,3.988887e+15,1.752070e+28,2.061349e+37,1.239302e+37
6.725385e+03,3.988879e+15,1.769708e+28,2.061336e+37,1.239296e+37
6.747889e+03,3.988872e+15,1.787523e+28,2.061323e+37,1.239290e+37
6.770469e+03,3.988864e+15,1.805518e+28,2.061310e+37,1.239283e+37
6.793124e+03,3.988857e+15,1.823694e+28,2.061297e+37,1.239277e+37
6.815855e+03,3.988849e+15,1.842054e+28,2.061284e+37,1.239271e+37
6.838662e+03,3.988842e+15,1.860597e+28,2.061271e+37,1.239264e+37
6.861546e+03,3.988834e+15,1.879328e+28,2.061258e+37,1.239258e+37
6.884506e+03,3.988826e+15,1.898247e+28,2.061244e+37,1.239252e+37
6.907543e+03,3.988818e+15,1.917357e+28,2.061231e+37,1.239245e+37
6.930657e+03,3.988810e+15,1.936659e+28,2.061217e+37,1.239239e+37
6.953848e+03,3.988803e+15,1.956155e+28,2.061203e+37,1.239232e+37
6.977117e+03,3.988795e+15,1.975848e+28,2.061190e+37,1.239226e+37
7.000464e+03,3.988787e+15,1.995739e+28,2.061176e+37,1.239219e+37
7.023889e+03,3.988779e+15,2.015830e+28,2.061162e+37,1.239212e+37
7.047392e+03,3.988770e+15,2.036123e+28,2.061148e+37,1.239205e+37
7.070974e+03,3.988762e+15,2.056621e+28,2.061133e+37,1.239199e+37
7.094635e+03,3.988754e+15,2.077325e+28,2.061119e+37,1.239192e+37
7.118375e+03,3.988746e+15,2.098237e+28,2.061105e+37,1.239185e+37
7.142194e+03,3.988737e+15,2.119360e+28,2.061090e+37,1.239178e+37
7.166094e+03,3.988729e+15,2.140695e+28,2.061076e+37,1.239171e+37
7.190073e+03,3.988720e+15,2.162246e+28,2.061061e+37,1.239164e+37
7.214132e+03,3.988712e+15,2.184013e+28,2.061046e+37,1.239157e+37
7.238272e+03,3.988703e+15,2.205999e+28,2.061032e+37,1.239150e+37
7.262493e+03,3.988695e+15,2.228207e+28,2.061017e+37,1.239143e+37
7.286795e+03,3.988686e+15,2.250638e+28,2.061002e+37,1.239136e+37
7.311178e+03,3.988677e+15,2.273296e+28,2.060986e+37,1.239128e+37
7.335643e+03,3.988668e+15,2.296181e+28,2.060971e+37,1.239121e+37
7.360189e+03,3.988660e+15,2.319296e+28,2.060956e+37,1.239114e+37
7.384818e+03,3.988651e+15,2.342645e+28,2.060940e+37,1.239106e+37
7.409529e+03,3.988642e+15,2.366228e+28,2.060925e+37,1.239099e+37
7.434323e+03,3.988633e+15,2.390049e+28,2.060909e+37,1.239091e+37
7.459200e+03,3.988624e+15,2.414109e+28,2.060894e+37,1.239084e+37
7.484160e+03,3.988614e+15,2.438412e+28,2.060878e+37,1.239076e+37
7.509204e+03,3.988605e+15,2.462960e+28,2.060862e+37,1.239069e+37
7.534331e+03,3.988596e+15,2.487754e+28,2.060846e+37,1.239061e+37
7.559543e+03,3.988586e+15,2.512798e+28,2.060829e+37,1.239053e+37
7.584839e+03,3.988577e+15,2.538095e+28,2.060813e+37,1.239045e+37
7.610220e+03,3.988568e+15,2.563646e+28,2.060797e+37,1.239038e+37
7.635685e+03,3.988558e+15,2.589454e+28,2.060780e+37,1.239030e+37
7.661236e+03,3.988548e+15,2.615522e+28,2.060764e+37,1.239022e+37
7.686873e+03,3.988539e+15,2.641852e+28,2.060747e+37,1.239014e+37
7.712595e+03,3.988529e+15,2.668447e+28,2.060730e+37,1.239006e+37
7.738403e+03,3.988519e+15,2.695311e+28,2.060713e+37,1.238998e+37
7.764298e+03,3.988509e+15,2.722444e+28,2.060696e+37,1.238989e+37
7.790279e+03,3.988499e+15,2.749851e+28,2.060679e+37,1.238981e+37
7.816348e+03,3.988489e+15,2.777534e+28,2.060662e+37,1.238973e+37
7.842503e+03,3.988479e+15,2.805495e+28,2.060644e+37,1.238965e+37
7.868746e+03,3.988469e+15,2.833738e+28,2.060627e+37,1.238956e+37
7.895077e+03,3.988459e+15,2.862265e+28,2.060609e+37,1.238948e+37
7.921497e+03,3.988449e+15,2.891079e+28,2.060591e+37,1.238939e+37
7.948004e+03,3.988438e+15,2.920184e+28,2.060573e+37,1.238931e+37
7.974601e+03,3.988428e+15,2.949581e+28,2.060555e+37,1.238922e+37
8.001286e+03,3.988417e+15,2.979275e+28,2.060537e+37,1.238913e+37
8.028061e+03,3.988407e+15,3.009267e+28,2.060519e+37,1.238905e+37
8.054925e+03,3.988396e+15,3.039561e+28,2.060501e+37,1.238896e+37
8.081879e+03,3.988386e+15,3.070160e+28,2.060482e+37,1.238887e+37
8.108924e+03,3.988375e+15,3.101067e+28,2.060463e+37,1.238878e+37
8.136059e+03,3.988364e+15,3.132286e+28,2.060445e+37,1.238869e+37
8.163285e+03,3.988353e+15,3.163818e+28,2.060426e+37,1.238860e+37
8.190602e+03,3.988342e+15,3.195668e+28,2.060407e+37,1.238851e+37
8.218011e+03,3.988331e+15,3.227839e+28,2.060388e+37,1.238842e+37
8.245511e+03,3.988320e+15,3.260334e+28,2.060368e+37,1.238833e+37
8.273103e+03,3.988309e+15,3.293155e+28,2.060349e+37,1.238824e+37
8.300788e+03,3.988297e+15,3.326307e+28,2.060330e+37,1.238814e+37
8.328566e+03,3.988286e+15,3.359793e+28,2.060310e+37,1.238805e+37
8.356436e+03,3.988275e+15,3.393616e+28,2.060290e+37,1.238795e+37
8.384400e+03,3.988263e+15,3.427779e+28,2.060270e+37,1.238786e+37
8.412457e+03,3.988252e+15,3.462287e+28,2.060250e+37,1.238776e+37
8.440609e+03,3.988240e+15,3.497141e+28,2.060230e+37,1.238767e+37
8.468854e+03,3.988228e+15,3.532347e+28,2.060210e+37,1.238757e+37
8.497195e+03,3.988216e+15,3.567907e+28,2.060189e+37,1.238747e+37
8.525630e+03,3.988204e+15,3.603825e+28,2.060169e+37,1.238737e+37
8.554160e+03,3.988193e+15,3.640105e+28,2.060148e+37,1.238727e+37
8.582786e+03,3.988180e+15,3.676749e+28,2.060127e+37,1.238717e+37
8.611508e+03,3.988168e+15,3.713763e+28,2.060106e+37,1.238707e+37
8.640325e+03,3.988156e+15,3.751149e+28,2.060085e+37,1.238697e+37
8.669240e+03,3.988144e+15,3.788912e+28,2.060064e+37,1.238687e+37
8.698251e+03,3.988131e+15,3.827055e+28,2.060042e+37,1.238677e+37
8.727359e+03,3.988119e+15,3.865582e+28,2.060021e+37,1.238667e+37
8.756565e+03,3.988106e+15,3.904496e+28,2.059999e+37,1.238656e+37
8.785869e+03,3.988094e+15,3.943803e+28,2.059977e+37,1.238646e+37
8.815271e+03,3.988081e+15,3.983505e+28,2.059955e+37,1.238635e+37
8.844771e+03,3.988068e+15,4.023607e+28,2.059933e+37,1.238625e+37
8.874370e+03,3.988055e+15,4.064112e+28,2.059911e+37,1.238614e+37
8.904068e+03,3.988042e+15,4.105025e+28,2.059888e+37,1.238603e+37
8.933866e+03,3.988029e+15,4.146350e+28,2.059866e+37,1.238592e+37
8.963763e+03,3.988016e+15,4.188091e+28,2.059843e+37,1.238582e+37
8.993761e+03,3.988003e+15,4.230253e+28,2.059820e+37,1.238571e+37
9.023859e+03,3.987990e+15,4.272839e+28,2.059797e+37,1.238560e+37
9.054058e+03,3.987976e+15,4.315853e+28,2.059774e+37,1.238548e+37
9.084358e+03,3.987963e+15,4.359300e+28,2.059751e+37,1.238537e+37
9.114759e+03,3.987949e+15,4.403185e+28,2.059727e+37,1.238526e+37
9.145262e+03,3.987935e+15,4.447512e+28,2.059703e+37,1.238515e+37
9.175868e+03,3.987922e+15,4.492285e+28,2.059680e+37,1.238503e+37
9.206576e+03,3.987908e+15,4.537509e+28,2.059656e+37,1.238492e+37
9.237386e+03,3.987894e+15,4.583187e+28,2.059631e+37,1.238480e+37
9.268300e+03,3.987880e+15,4.629326e+28,2.059607e+37,1.238469e+37
9.299318e+03,3.987866e+15,4.675929e+28,2.059583e+37,1.238457e+37
9.330439e+03,3.987851e+15,4.723002e+28,2.059558e+37,1.238445e+37
9.361665e+03,3.987837e+15,4.770548e+28,2.059533e+37,1.238433e+37
9.392995e+03,3.987823e+15,4.818573e+28,2.059508e+37,1.238421e+37
9.424430e+03,3.987808e+15,4.867081e+28,2.059483e+37,1.238409e+37
9.455971e+03,3.987793e+15,4.916078e+28,2.059458e+37,1.238397e+37
9.487617e+03,3.987779e+15,4.965568e+28,2.059432e+37,1.238385e+37
9.519369e+03,3.987764e+15,5.015556e+28,2.059407e+37,1.238373e+37
9.551228e+03,3.987749e+15,5.066047e+28,2.059381e+37,1.238360e+37
9.583193e+03,3.987734e+15,5.117047e+28,2.059355e+37,1.238348e+37
9.615265e+03,3.987719e+15,5.168560e+28,2.059329e+37,1.238336e+37
9.647445e+03,3.987704e+15,5.220591e+28,2.059302e+37,1.238323e+37
9.679733e+03,3.987688e+15,5.273147e+28,2.059276e+37,1.238310e+37
9.712129e+03,3.987673e+15,5.326231e+28,2.059249e+37,1.238298e+37
9.744633e+03,3.987657e+15,5.379850e+28,2.059222e+37,1.238285e+37
9.777246e+03,3.987642e+15,5.434009e+28,2.059195e+37,1.238272e+37
9.809968e+03,3.987626e+15,5.488712e+28,2.059168e+37,1.238259e+37
9.842801e+03,3.987610e+15,5.543967e+28,2.059141e+37,1.238246e+37
9.875743e+03,3.987594e+15,5.599778e+28,2.059113e+37,1.238232e+37
9.908795e+03,3.987578e+15,5.656150e+28,2.059085e+37,1.238219e+37
9.941958e+03,3.987562e+15,5.713091e+28,2.059057e+37,1.238206e+37
9.975233e+03,3.987545e+15,5.770604e+28,2.059029e+37,1.238192e+37
1.000862e+04,3.987529e+15,5.828696e+28,2.059001e+37,1.238179e+37
1.004212e+04,3.987513e+15,5.887373e+28,2.058972e+37,1.238165e+37
1.007573e+04,3.987496e+15,5.946641e+28,2.058944e+37,1.238151e+37
1.010945e+04,3.987479e+15,6.006506e+28,2.058915e+37,1.238138e+37
1.014328e+04,3.987462e+15,6.066973e+28,2.058886e+37,1.238124e+37
1.017723e+04,3.987445e+15,6.128049e+28,2.058856e+37,1.238110e+37
1.021130e+04,3.987428e+15,6.189739e+28,2.058827e+37,1.238095e+37
1.024547e+04,3.987411e+15,6.252051e+28,2.058797e+37,1.238081e+37
1.027976e+04,3.987394e+15,6.314990e+28,2.058767e+37,1.238067e+37
1.031417e+04,3.987377e+15,6.378563e+28,2.058737e+37,1.238053e+37
1.034869e+04,3.987359e+15,6.442775e+28,2.058707e+37,1.238038e+37
1.038333e+04,3.987341e+15,6.507634e+28,2.058676e+37,1.238024e+37
1.041808e+04,3.987324e+15,6.573146e+28,2.058646e+37,1.238009e+37
1.045295e+04,3.987306e+15,6.639318e+28,2.058615e+37,1.237994e+37
1.048794e+04,3.987288e+15,6.706155e+28,2.058584e+37,1.237979e+37
1.052304e+04,3.987270e+15,6.773666e+28,2.058552e+37,1.237964e+37
1.055826e+04,3.987251e+15,6.841856e+28,2.058521e+37,1.237949e+37
1.059360e+04,3.987233e+15,6.910732e+28,2.058489e+37,1.237934e+37
1.062906e+04,3.987215e+15,6.980302e+28,2.058457e+37,1.237919e+37
1.066464e+04,3.987196e+15,7.050572e+28,2.058425e+37,1.237903e+37
1.070033e+04,3.987177e+15,7.121550e+28,2.058393e+37,1.237888e+37
1.073615e+04,3.987158e+15,7.193242e+28,2.058360e+37,1.237872e+37
1.077208e+04,3.987139e+15,7.265656e+28,2.058327e+37,1.237857e+37
1.080814e+04,3.987120e+15,7.338799e+28,2.058294e+37,1.237841e+37
1.084432e+04,3.987101e+15,7.412678e+28,2.058261e+37,1.237825e+37
1.088062e+04,3.987082e+15,7.487301e+28,2.058227e+37,1.237809e+37
1.091704e+04,3.987062e+15,7.562675e+28,2.058194e+37,1.237793e+37
1.095358e+04,3.987043e+15,7.638808e+28,2.058160e+37,1.237776e+37
1.099024e+04,3.987023e+15,7.715707e+28,2.058126e+37,1.237760e+37
1.102703e+04,3.987003e+15,7.793380e+28,2.058091e+37,1.237744e+37
1.106394e+04,3.986983e+15,7.871836e+28,2.058057e+37,1.237727e+37
1.110097e+04,3.986963e+15,7.951081e+28,2.058022e+37,1.237710e+37
1.113813e+04,3.986942e+15,8.031124e+28,2.057987e+37,1.237694e+37
1.117542e+04,3.986922e+15,8.111972e+28,2.057952e+37,1.237677e+37
1.121282e+04,3.986901e+15,8.193635e+28,2.057916e+37,1.237660e+37
1.125036e+04,3.986881e+15,8.276120e+28,2.057880e+37,1.237643e+37
1.128802e+04,3.986860e+15,8.359435e+28,2.057844e+37,1.237625e+37
1.132580e+04,3.986839e+15,8.443588e+28,2.057808e+37,1.237608e+37
1.136371e+04,3.986818e+15,8.528589e+28,2.057771e+37,1.237591e+37
1.140175e+04,3.986796e+15,8.614446e+28,2.057735e+37,1.237573e+37
1.143992e+04,3.986775e+15,8.701167e+28,2.057698e+37,1.237555e+37
1.147822e+04,3.986754e+15,8.788761e+28,2.057660e+37,1.237538e+37
1.151664e+04,3.986732e+15,8.877237e+28,2.057623e+37,1.237520e+37
1.155519e+04,3.986710e+15,8.966603e+28,2.057585e+37,1.237502e+37
1.159387e+04,3.986688e+15,9.056869e+28,2.057547e+37,1.237483e+37
1.163268e+04,3.986666e+15,9.148044e+28,2.057509e+37,1.237465e+37
1.167162e+04,3.986644e+15,9.240136e+28,2.057470e+37,1.237447e+37
1.171070e+04,3.986621e+15,9.333156e+28,2.057432e+37,1.237428e+37
1.174990e+04,3.986599e+15,9.427112e+28,2.057393e+37,1.237409e+37
1.178923e+04,3.986576e+15,9.522014e+28,2.057353e+37,1.237391e+37
1.182870e+04,3.986553e+15,9.617871e+28,2.057314e+37,1.237372e+37
1.186830e+04,3.986530e+15,9.714693e+28,2.057274e+37,1.237353e+37
1.190803e+04,3.986507e+15,9.812490e+28,2.057234e+37,1.237334e+37
1.194789e+04,3.986483e+15,9.911272e+28,2.057194e+37,1.237314e+37
1.198789e+04,3.986460e+15,1.001105e+29,2.057153e+37,1.237295e+37
1.202802e+04,3.986436e+15,1.011183e+29,2.057112e+37,1.237275e+37
1.206829e+04,3.986412e+15,1.021362e+29,2.057071e+37,1.237256e+37
1.210869e+04,3.986388e+15,1.031644e+29,2.057030e+37,1.237236e+37
1.214923e+04,3.986364e+15,1.042030e+29,2.056988e+37,1.237216e+37
1.218990e+04,3.986340e+15,1.052520e+29,2.056946e+37,1.237196e+37
1.223071e+04,3.986315e+15,1.063115e+29,2.056904e+37,1.237176e+37
1.227166e+04,3.986291e+15,1.073818e+29,2.056861e+37,1.237155e+37
1.231274e+04,3.986266e+15,1.084628e+29,2.056818e+37,1.237135e+37
1.235396e+04,3.986241e+15,1.095546e+29,2.056775e+37,1.237114e+37
1.239532e+04,3.986216e+15,1.106575e+29,2.056732e+37,1.237093e+37
1.243682e+04,3.986191e+15,1.117715e+29,2.056688e+37,1.237072e+37
1.247846e+04,3.986165e+15,1.128967e+29,2.056644e+37,1.237051e+37
1.252024e+04,3.986140e+15,1.140332e+29,2.056600e+37,1.237030e+37
1.256216e+04,3.986114e+15,1.151812e+29,2.056555e+37,1.237009e+37
1.260422e+04,3.986088e+15,1.163407e+29,2.056510e+37,1.236987e+37
1.264641e+04,3.986062e+15,1.175119e+29,2.056465e+37,1.236966e+37
1.268876e+04,3.986035e+15,1.186949e+29,2.056420e+37,1.236944e+37
1.273124e+04,3.986009e+15,1.198898e+29,2.056374e+37,1.236922e+37
1.277386e+04,3.985982e+15,1.210967e+29,2.056328e+37,1.236900e+37
1.281663e+04,3.985955e+15,1.223157e+29,2.056281e+37,1.236878e+37
1.285955e+04,3.985928e+15,1.235471e+29,2.056235e+37,1.236856e+37
1.290260e+04,3.985901e+15,1.247908e+29,2.056188e+37,1.236833e+37
1.294580e+04,3.985874e+15,1.260471e+29,2.056140e+37,1.236810e+37
1.298915e+04,3.985846e+15,1.273160e+29,2.056093e+37,1.236788e+37
1.303264e+04,3.985818e+15,1.285976e+29,2.056045e+37,1.236765e+37
1.307628e+04,3.985790e+15,1.298922e+29,2.055996e+37,1.236742e+37
1.312006e+04,3.985762e+15,1.311998e+29,2.055948e+37,1.236718e+37
1.316399e+04,3.985734e+15,1.325206e+29,2.055899e+37,1.236695e+37
1.320807e+04,3.985705e+15,1.338547e+29,2.055850e+37,1.236671e+37
1.325229e+04,3.985677e+15,1.352022e+29,2.055800e+37,1.236648e+37
1.329667e+04,3.985648e+15,1.365632e+29,2.055750e+37,1.236624e+37
1.334119e+04,3.985619e+15,1.379380e+29,2.055700e+37,1.236600e+37
1.338586e+04,3.985589e+15,1.393266e+29,2.055649e+37,1.236576e+37
1.343068e+04,3.985560e+15,1.407292e+29,2.055598e+37,1.236551e+37
1.347566e+04,3.985530e+15,1.421459e+29,2.055547e+37,1.236527e+37
1.352078e+04,3.985500e+15,1.435769e+29,2.055495e+37,1.236502e+37
1.356605e+04,3.985470e+15,1.450222e+29,2.055443e+37,1.236477e+37
1.361148e+04,3.985440e+15,1.464822e+29,2.055391e+37,1.236452e+37
1.365706e+04,3.985409e+15,1.479568e+29,2.055338e+37,1.236427e+37
1.370279e+04,3.985379e+15,1.494462e+29,2.055285e+37,1.236402e+37
1.374868e+04,3.985348e+15,1.509507e+29,2.055232e+37,1.236376e+37
1.379472e+04,3.985317e+15,1.524703e+29,2.055178e+37,1.236350e+37
1.384091e+04,3.985285e+15,1.540052e+29,2.055124e+37,1.236324e+37
1.388726e+04,3.985254e+15,1.555556e+29,2.055070e+37,1.236298e+37
1.393377e+04,3.985222e+15,1.571215e+29,2.055015e+37,1.236272e+37
1.398043e+04,3.985190e+15,1.587032e+29,2.054960e+37,1.236246e+37
1.402725e+04,3.985158e+15,1.603009e+29,2.054904e+37,1.236219e+37
1.407422e+04,3.985125e+15,1.619146e+29,2.054848e+37,1.236192e+37
1.412135e+04,3.985093e+15,1.635446e+29,2.054792e+37,1.236166e+37
1.416864e+04,3.985060e+15,1.651910e+29,2.054736e+37,1.236138e+37
1.421609e+04,3.985027e+15,1.668539e+29,2.054679e+37,1.236111e+37
1.426370e+04,3.984994e+15,1.685336e+29,2.054621e+37,1.236084e+37
1.431147e+04,3.984960e+15,1.702302e+29,2.054563e+37,1.236056e+37
1.435940e+04,3.984927e+15,1.719439e+29,2.054505e+37,1.236028e+37
1.440749e+04,3.984893e+15,1.736748e+29,2.054447e+37,1.236000e+37
1.445574e+04,3.984858e+15,1.754232e+29,2.054388e+37,1.235972e+37
1.450416e+04,3.984824e+15,1.771892e+29,2.054328e+37,1.235944e+37
1.455273e+04,3.984789e+15,1.789729e+29,2.054268e+37,1.235915e+37
1.460147e+04,3.984755e+15,1.807746e+29,2.054208e+37,1.235886e+37
1.465038e+04,3.984719e+15,1.825944e+29,2.054148e+37,1.235857e+37
1.469944e+04,3.984684e+15,1.844326e+29,2.054087e+37,1.235828e+37
1.474868e+04,3.984649e+15,1.862892e+29,2.054025e+37,1.235799e+37
1.479807e+04,3.984613e+15,1.881646e+29,2.053964e+37,1.235769e+37
1.484764e+04,3.984577e+15,1.900588e+29,2.053901e+37,1.235739e+37
1.489737e+04,3.984541e+15,1.919721e+29,2.053839e+37,1.235710e+37
1.494726e+04,3.984504e+15,1.939047e+29,2.053776e+37,1.235679e+37
1.499733e+04,3.984467e+15,1.958567e+29,2.053712e+37,1.235649e+37
1.504756e+04,3.984430e+15,1.978283e+29,2.053649e+37,1.235618e+37
1.509796e+04,3.984393e+15,1.998198e+29,2.053584e+37,1.235588e+37
1.514853e+04,3.984355e+15,2.018314e+29,2.053520e+37,1.235557e+37
1.519927e+04,3.984318e+15,2.038632e+29,2.053454e+37,1.235526e+37
1.525018e+04,3.984280e+15,2.059155e+29,2.053389e+37,1.235494e+37
1.530127e+04,3.984241e+15,2.079884e+29,2.053323e+37,1.235463e+37
1.535252e+04,3.984203e+15,2.100822e+29,2.053256e+37,1.235431e+37
1.540394e+04,3.984164e+15,2.121970e+29,2.053189e+37,1.235399e+37
1.545554e+04,3.984125e+15,2.143332e+29,2.053122e+37,1.235367e+37
1.550732e+04,3.984086e+15,2.164909e+29,2.053054e+37,1.235334e+37
1.555926e+04,3.984046e+15,2.186702e+29,2.052986e+37,1.235301e+37
1.561138e+04,3.984006e+15,2.208716e+29,2.052917e+37,1.235269e+37
1.566368e+04,3.983966e+15,2.230950e+29,2.052848e+37,1.235236e+37
1.571615e+04,3.983926e+15,2.253409e+29,2.052778e+37,1.235202e+37
1.576880e+04,3.983885e+15,2.276094e+29,2.052708e+37,1.235169e+37
1.582162e+04,3.983844e+15,2.299007e+29,2.052638e+37,1.235135e+37
1.587462e+04,3.983803e+15,2.322150e+29,2.052567e+37,1.235101e+37
1.592780e+04,3.983762e+15,2.345527e+29,2.052495e+37,1.235067e+37
1.598116e+04,3.983720e+15,2.369139e+29,2.052423e+37,1.235032e+37
1.603470e+04,3.983678e+15,2.392989e+29,2.052351e+37,1.234998e+37
1.608842e+04,3.983636e+15,2.417079e+29,2.052278e+37,1.234963e+37
1.614232e+04,3.983593e+15,2.441411e+29,2.052204e+37,1.234928e+37
1.619640e+04,3.983550e+15,2.465988e+29,2.052131e+37,1.234892e+37
1.625066e+04,3.983507e+15,2.490813e+29,2.052056e+37,1.234857e+37
1.630510e+04,3.983464e+15,2.515888e+29,2.051981e+37,1.234821e+37
1.635973e+04,3.983420e+15,2.541215e+29,2.051906e+37,1.234785e+37
1.641454e+04,3.983376e+15,2.566797e+29,2.051830e+37,1.234748e+37
1.646954e+04,3.983332e+15,2.592636e+29,2.051753e+37,1.234712e+37
1.652472e+04,3.983287e+15,2.618736e+29,2.051676e+37,1.234675e+37
1.658008e+04,3.983242e+15,2.645098e+29,2.051599e+37,1.234638e+37
1.663563e+04,3.983197e+15,2.671726e+29,2.051521e+37,1.234601e+37
1.669137e+04,3.983151e+15,2.698622e+29,2.051443e+37,1.234563e+37
1.674730e+04,3.983106e+15,2.725788e+29,2.051364e+37,1.234525e+37
1.680341e+04,3.983059e+15,2.753228e+29,2.051284e+37,1.234487e+37
1.685972e+04,3.983013e+15,2.780944e+29,2.051204e+37,1.234449e+37
1.691621e+04,3.982966e+15,2.808940e+29,2.051123e+37,1.234410e+37
1.697289e+04,3.982919e+15,2.837217e+29,2.051042e+37,1.234372e+37
1.702976e+04,3.982872e+15,2.865778e+29,2.050961e+37,1.234332e+37
1.708683e+04,3.982824e+15,2.894628e+29,2.050878e+37,1.234293e+37
1.714408e+04,3.982776e+15,2.923767e+29,2.050796e+37,1.234254e+37
1.720153e+04,3.982728e+15,2.953200e+29,2.050712e+37,1.234214e+37
1.725917e+04,3.982679e+15,2.982930e+29,2.050628e+37,1.234174e+37
1.731701e+04,3.982630e+15,3.012958e+29,2.050544e+37,1.234133e+37
1.737504e+04,3.982581e+15,3.043289e+29,2.050459e+37,1.234092e+37
1.743326e+04,3.982531e+15,3.073925e+29,2.050373e+37,1.234052e+37
1.749168e+04,3.982481e+15,3.104870e+29,2.050287e+37,1.234010e+37
1.755030e+04,3.982431e+15,3.136126e+29,2.050201e+37,1.233969e+37
1.760912e+04,3.982380e+15,3.167697e+29,2.050113e+37,1.233927e+37
1.766813e+04,3.982329e+15,3.199585e+29,2.050025e+37,1.233885e+37
1.772734e+04,3.982278e+15,3.231795e+29,2.049937e+37,1.233843e+37
1.778675e+04,3.982226e+15,3.264328e+29,2.049848e+37,1.233800e+37
1.784636e+04,3.982174e+15,3.297190e+29,2.049758e+37,1.233757e+37
1.790617e+04,3.982122e+15,3.330382e+29,2.049668e+37,1.233714e+37
1.796619e+04,3.982069e+15,3.363908e+29,2.049577e+37,1.233671e+37
1.802640e+04,3.982016e+15,3.397772e+29,2.049486e+37,1.233627e+37
1.808682e+04,3.981963e+15,3.431977e+29,2.049394e+37,1.233583e+37
1.814744e+04,3.981909e+15,3.466526e+29,2.049301e+37,1.233538e+37
1.820826e+04,3.981855e+15,3.501422e+29,2.049208e+37,1.233494e+37
1.826929e+04,3.981800e+15,3.536670e+29,2.049114e+37,1.233449e+37
1.833053e+04,3.981745e+15,3.572273e+29,2.049019e+37,1.233404e+37
1.839197e+04,3.981690e+15,3.608235e+29,2.048924e+37,1.233358e+37
1.845361e+04,3.981635e+15,3.644558e+29,2.048828e+37,1.233312e+37
1.851547e+04,3.981579e+15,3.681247e+29,2.048732e+37,1.233266e+37
1.857753e+04,3.981522e+15,3.718305e+29,2.048635e+37,1.233220e+37
1.863980e+04,3.981465e+15,3.755736e+29,2.048537e+37,1.233173e+37
1.870229e+04,3.981408e+15,3.793545e+29,2.048439e+37,1.233126e+37
1.876498e+04,3.981351e+15,3.831733e+29,2.048340e+37,1.233078e+37
1.882788e+04,3.981293e+15,3.870306e+29,2.048240e+37,1.233031e+37
1.889100e+04,3.981235e+15,3.909268e+29,2.048140e+37,1.232983e+37
1.895432e+04,3.981176e+15,3.948622e+29,2.048039e+37,1.232934e+37
1.901787e+04,3.981117e+15,3.988371e+29,2.047937e+37,1.232886e+37
1.908162e+04,3.981058e+15,4.028521e+29,2.047834e+37,1.232837e+37
1.914559e+04,3.980998e+15,4.069076e+29,2.047731e+37,1.232787e+37
1.920978e+04,3.980938e+15,4.110038e+29,2.047628e+37,1.232738e+37
1.927418e+04,3.980877e+15,4.151413e+29,2.047523e+37,1.232688e+37
1.933880e+04,3.980816e+15,4.193204e+29,2.047418e+37,1.232637e+37
1.940363e+04,3.980754e+15,4.235416e+29,2.047312e+37,1.232587e+37
1.946869e+04,3.980692e+15,4.278053e+29,2.047206e+37,1.232536e+37
1.953396e+04,3.980630e+15,4.321119e+29,2.047098e+37,1.232485e+37
1.959945e+04,3.980568e+15,4.364619e+29,2.046991e+37,1.232433e+37
